,LABEL,Reason,Injection_Time,Filling_Time,Plasticizing_Time,Cycle_Time,Clamp_Close_Time,Cushion_Position,Plasticizing_Position,Clamp_Open_Position,Max_Injection_Speed,Max_Screw_RPM,Average_Screw_RPM,Max_Injection_Pressure,Max_Switch_Over_Pressure,Max_Back_Pressure,Average_Back_Pressure,Barrel_Temperature_1,Barrel_Temperature_2,Barrel_Temperature_3,Barrel_Temperature_4,Barrel_Temperature_5,Barrel_Temperature_6,Hopper_Temperature,Mold_Temperature_3,Mold_Temperature_4
6713,0,None,9.5,4.389999866485597,16.790000915527347,59.47999954223633,7.119999885559082,653.4299926757812,68.25,647.989990234375,56.0,30.70000076293945,29.20000076293945,141.8000030517578,136.19999694824222,37.5,59.29999923706055,275.89999389648443,275.5,275.0,271.0,255.1999969482422,230.1999969482422,67.19999694824219,22.0,23.10000038146973
6715,0,None,9.5,4.389999866485597,16.809999465942386,59.459999084472656,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.5,29.20000076293945,141.8000030517578,135.80000305175778,37.20000076293945,59.099998474121094,276.20001220703125,275.60000610351557,275.0,270.5,255.8000030517578,230.1999969482422,66.30000305175781,22.0,23.10000038146973
6718,0,None,9.5,4.389999866485597,16.829999923706055,59.43999862670898,7.130000114440918,653.4299926757812,68.26000213623047,647.989990234375,56.099998474121094,30.399999618530273,29.20000076293945,141.6999969482422,136.10000610351562,37.29999923706055,59.20000076293945,275.89999389648443,275.60000610351557,275.0,270.10000610351557,255.0,230.1000061035156,67.09999847412111,22.0,23.10000038146973
6720,0,None,9.510000228881836,4.400000095367432,16.829999923706055,59.459999084472656,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,56.0,30.70000076293945,29.20000076293945,141.8000030517578,136.30000305175778,37.29999923706055,59.20000076293945,275.70001220703125,275.60000610351557,274.5,270.20001220703125,254.6000061035156,230.0,66.59999847412111,22.0,23.10000038146973
6722,0,None,9.510000228881836,4.400000095367432,16.829999923706055,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.0,30.5,29.20000076293945,141.8000030517578,136.30000305175778,37.400001525878906,59.29999923706055,275.20001220703125,275.60000610351557,274.89999389648443,269.39999389648443,254.6999969482422,229.8999938964844,68.0,22.0,23.0
6723,0,None,9.520000457763672,4.4099998474121085,16.819999694824222,59.47999954223633,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,55.9000015258789,30.60000038146973,29.20000076293945,141.8000030517578,136.39999389648438,37.599998474121094,59.4000015258789,275.79998779296875,275.0,275.10000610351557,269.5,253.8000030517578,229.6999969482422,66.80000305175781,22.0,23.10000038146973
6725,0,None,9.539999961853027,4.420000076293945,16.799999237060547,59.459999084472656,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.70000076293945,30.399999618530273,29.20000076293945,141.89999389648438,136.60000610351562,37.70000076293945,59.4000015258789,275.79998779296875,275.20001220703125,275.0,270.5,254.6999969482422,230.1000061035156,67.80000305175781,21.899999618530273,23.0
6727,0,None,9.520000457763672,4.4099998474121085,16.780000686645508,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.60000038146973,29.20000076293945,141.8000030517578,136.60000610351562,37.79999923706055,59.5,276.70001220703125,275.39999389648443,275.70001220703125,270.89999389648443,255.1999969482422,229.8999938964844,68.0,22.0,23.0
6729,0,None,9.520000457763672,4.4099998474121085,16.809999465942386,59.459999084472656,7.130000114440918,653.4400024414062,68.26000213623047,647.989990234375,55.9000015258789,30.70000076293945,29.20000076293945,141.8000030517578,136.19999694824222,37.900001525878906,59.5,276.79998779296875,275.29998779296875,275.0,271.29998779296875,255.1000061035156,229.8000030517578,67.19999694824219,22.0,23.0
6732,0,None,9.520000457763672,4.400000095367432,16.819999694824222,59.47999954223633,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.0,30.399999618530273,29.20000076293945,141.6999969482422,136.10000610351562,37.70000076293945,59.4000015258789,276.20001220703125,275.5,274.89999389648443,271.0,255.3999938964844,230.1999969482422,66.69999694824219,21.799999237060547,23.0
6734,0,None,9.5,4.389999866485597,16.809999465942386,59.47999954223633,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.70000076293945,29.20000076293945,141.8000030517578,136.0,37.400001525878906,59.20000076293945,276.10000610351557,275.79998779296875,275.0,270.70001220703125,255.1000061035156,229.8999938964844,67.30000305175781,21.799999237060547,23.0
6736,0,None,9.5,4.389999866485597,16.819999694824222,59.459999084472656,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.60000038146973,29.20000076293945,141.8000030517578,135.89999389648438,37.29999923706055,59.20000076293945,276.5,275.20001220703125,275.0,270.10000610351557,255.0,230.0,66.59999847412111,21.899999618530273,23.0
6738,0,None,9.510000228881836,4.389999866485597,16.819999694824222,59.43999862670898,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,56.0,30.399999618530273,29.20000076293945,141.8000030517578,136.39999389648438,37.29999923706055,59.20000076293945,276.20001220703125,274.10000610351557,275.29998779296875,269.20001220703125,255.0,230.1999969482422,66.59999847412111,21.799999237060547,23.0
6740,0,None,9.520000457763672,4.400000095367432,16.829999923706055,59.459999084472656,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.60000038146973,29.20000076293945,141.8000030517578,136.5,37.400001525878906,59.29999923706055,275.70001220703125,274.70001220703125,274.89999389648443,269.39999389648443,255.5,230.1999969482422,67.19999694824219,21.899999618530273,23.0
6742,0,None,9.520000457763672,4.4099998474121085,16.809999465942386,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.60000038146973,29.20000076293945,141.8000030517578,136.30000305175778,37.599998474121094,59.29999923706055,276.60000610351557,275.60000610351557,275.10000610351557,269.5,254.8999938964844,230.3999938964844,66.40000152587889,21.799999237060547,23.0
6744,0,None,9.520000457763672,4.4099998474121085,16.84000015258789,59.47999954223633,7.119999885559082,653.4400024414062,68.26999664306639,647.989990234375,55.79999923706055,30.70000076293945,29.20000076293945,141.8000030517578,136.5,37.70000076293945,59.4000015258789,276.10000610351557,274.60000610351557,274.70001220703125,269.89999389648443,255.8000030517578,230.0,67.19999694824219,21.899999618530273,22.899999618530273
6746,0,None,9.539999961853027,4.420000076293945,16.790000915527347,59.459999084472656,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.599998474121094,30.5,29.20000076293945,141.89999389648438,136.60000610351562,37.900001525878906,59.5,276.0,275.39999389648443,274.29998779296875,270.60000610351557,255.3000030517578,229.8000030517578,67.59999847412111,21.899999618530273,22.899999618530273
6747,0,None,9.520000457763672,4.400000095367432,16.790000915527347,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.399999618530273,29.20000076293945,141.8000030517578,136.39999389648438,37.79999923706055,59.5,276.60000610351557,275.5,275.0,271.5,255.0,229.8999938964844,68.09999847412111,21.799999237060547,23.0
6749,0,None,9.510000228881836,4.400000095367432,16.770000457763672,59.459999084472656,7.119999885559082,653.4400024414062,68.26999664306639,647.989990234375,56.0,30.79999923706055,29.20000076293945,141.6999969482422,136.0,37.70000076293945,59.4000015258789,275.89999389648443,274.89999389648443,275.0,271.60000610351557,255.1000061035156,229.6000061035156,67.30000305175781,21.799999237060547,22.899999618530273
6751,0,None,9.520000457763672,4.400000095367432,16.780000686645508,59.47999954223633,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,55.79999923706055,30.399999618530273,29.20000076293945,141.8000030517578,136.10000610351562,37.599998474121094,59.4000015258789,276.20001220703125,275.5,275.20001220703125,271.29998779296875,255.1999969482422,229.8999938964844,67.30000305175781,21.899999618530273,22.899999618530273
6753,0,None,9.5,4.380000114440918,16.84000015258789,59.65999984741211,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.20000076293945,30.70000076293945,29.20000076293945,141.6999969482422,135.80000305175778,37.099998474121094,59.099998474121094,276.20001220703125,275.60000610351557,275.29998779296875,270.29998779296875,255.1999969482422,229.8000030517578,67.19999694824219,21.899999618530273,23.0
6756,0,None,9.510000228881836,4.389999866485597,16.819999694824222,59.86000061035156,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.399999618530273,29.20000076293945,141.6999969482422,136.19999694824222,37.29999923706055,59.099998474121094,276.0,275.39999389648443,275.0,269.70001220703125,255.0,230.1000061035156,68.09999847412111,21.899999618530273,23.0
6758,0,None,9.510000228881836,4.400000095367432,16.84000015258789,59.459999084472656,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,56.0,30.60000038146973,29.20000076293945,141.6999969482422,136.39999389648438,37.20000076293945,59.099998474121094,276.0,275.5,274.70001220703125,269.60000610351557,255.0,230.1000061035156,67.19999694824219,21.799999237060547,23.0
6760,0,None,9.520000457763672,4.400000095367432,16.860000610351562,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.0,30.399999618530273,29.20000076293945,141.8000030517578,136.30000305175778,37.29999923706055,59.20000076293945,275.39999389648443,274.70001220703125,275.0,269.60000610351557,254.6999969482422,230.0,66.90000152587889,21.899999618530273,23.0
6761,0,None,9.520000457763672,4.4099998474121085,16.84000015258789,59.47999954223633,7.119999885559082,653.4299926757812,68.26000213623047,647.989990234375,55.9000015258789,30.70000076293945,29.20000076293945,141.8000030517578,136.39999389648438,37.70000076293945,59.4000015258789,276.39999389648443,275.5,274.89999389648443,270.5,254.6999969482422,229.8000030517578,67.19999694824219,21.899999618530273,23.0
6763,0,None,9.529999732971193,4.420000076293945,16.829999923706055,59.459999084472656,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,55.79999923706055,30.60000038146973,29.20000076293945,141.8000030517578,136.30000305175778,37.900001525878906,59.5,275.79998779296875,275.70001220703125,275.5,270.79998779296875,255.3000030517578,229.6999969482422,66.30000305175781,21.799999237060547,22.899999618530273
6766,0,None,9.520000457763672,4.400000095367432,16.790000915527347,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.5,29.20000076293945,141.6999969482422,136.30000305175778,37.70000076293945,59.4000015258789,276.20001220703125,275.20001220703125,275.60000610351557,271.20001220703125,255.0,230.1000061035156,66.80000305175781,21.799999237060547,22.79999923706055
6768,0,None,9.510000228881836,4.400000095367432,16.790000915527347,59.459999084472656,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,56.0,30.70000076293945,29.20000076293945,141.8000030517578,135.89999389648438,37.599998474121094,59.4000015258789,275.89999389648443,275.39999389648443,275.10000610351557,271.10000610351557,255.0,229.8000030517578,67.09999847412111,21.799999237060547,22.79999923706055
6772,0,None,9.510000228881836,4.389999866485597,16.799999237060547,59.43999862670898,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,56.0,30.399999618530273,29.20000076293945,141.8000030517578,136.10000610351562,37.5,59.29999923706055,276.39999389648443,275.20001220703125,275.0,271.0,255.0,229.8000030517578,66.80000305175781,21.700000762939453,22.70000076293945
6773,0,None,9.5,4.380000114440918,16.819999694824222,59.459999084472656,7.119999885559082,653.4299926757812,68.23999786376953,647.989990234375,56.099998474121094,30.70000076293945,29.20000076293945,141.6999969482422,136.0,37.29999923706055,59.20000076293945,276.29998779296875,275.10000610351557,274.70001220703125,270.10000610351557,255.1000061035156,230.0,67.19999694824219,21.799999237060547,22.79999923706055
6774,0,None,9.510000228881836,4.389999866485597,16.84000015258789,59.43999862670898,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.5,29.20000076293945,141.6999969482422,135.80000305175778,37.29999923706055,59.20000076293945,275.79998779296875,274.5,274.70001220703125,269.60000610351557,255.0,230.1000061035156,67.09999847412111,21.600000381469727,22.70000076293945
6775,0,None,9.510000228881836,4.400000095367432,16.860000610351562,59.459999084472656,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,56.0,30.399999618530273,29.20000076293945,141.8000030517578,136.39999389648438,37.400001525878906,59.20000076293945,276.29998779296875,275.70001220703125,274.89999389648443,269.39999389648443,255.1000061035156,229.8999938964844,66.09999847412111,21.600000381469727,22.70000076293945
6777,0,None,9.539999961853027,4.420000076293945,16.819999694824222,59.47999954223633,7.130000114440918,653.4400024414062,68.23999786376953,647.989990234375,55.70000076293945,30.70000076293945,29.20000076293945,141.8000030517578,136.69999694824222,37.599998474121094,59.4000015258789,276.10000610351557,275.60000610351557,274.89999389648443,269.39999389648443,255.3000030517578,230.3000030517578,67.30000305175781,21.700000762939453,22.79999923706055
6779,0,None,9.529999732971193,4.420000076293945,16.819999694824222,59.52000045776367,7.130000114440918,653.4400024414062,68.25,647.989990234375,55.79999923706055,30.60000038146973,29.20000076293945,141.89999389648438,136.5,37.70000076293945,59.4000015258789,276.5,275.10000610351557,274.60000610351557,270.39999389648443,255.0,230.1000061035156,66.5,21.799999237060547,22.79999923706055
6781,0,None,9.529999732971193,4.4099998474121085,16.809999465942386,59.459999084472656,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,55.79999923706055,30.60000038146973,29.20000076293945,141.8000030517578,136.5,37.900001525878906,59.5,276.79998779296875,275.10000610351557,275.60000610351557,271.29998779296875,254.8999938964844,230.1000061035156,67.09999847412111,21.700000762939453,22.70000076293945
6784,0,None,9.539999961853027,4.420000076293945,16.780000686645508,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.70000076293945,30.60000038146973,29.20000076293945,141.8000030517578,136.30000305175778,37.900001525878906,59.5,275.29998779296875,275.29998779296875,275.0,271.79998779296875,254.6999969482422,229.8000030517578,67.09999847412111,21.700000762939453,22.79999923706055
6786,0,None,9.5,4.380000114440918,16.819999694824222,59.459999084472656,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.70000076293945,29.20000076293945,141.6999969482422,135.69999694824222,37.400001525878906,59.20000076293945,276.39999389648443,275.60000610351557,275.0,271.70001220703125,254.6999969482422,229.8999938964844,67.0,21.700000762939453,22.79999923706055
6788,0,None,9.5,4.389999866485597,16.819999694824222,59.43999862670898,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.399999618530273,29.20000076293945,141.6999969482422,135.80000305175778,37.099998474121094,59.099998474121094,276.89999389648443,274.89999389648443,275.39999389648443,271.10000610351557,254.8999938964844,229.8000030517578,68.09999847412111,21.700000762939453,22.79999923706055
6790,0,None,9.510000228881836,4.389999866485597,16.799999237060547,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.0,30.60000038146973,29.20000076293945,141.8000030517578,136.10000610351562,37.599998474121094,59.4000015258789,276.79998779296875,275.20001220703125,275.10000610351557,272.0,255.1000061035156,230.0,67.19999694824219,21.700000762939453,22.79999923706055
6792,0,None,9.489999771118164,4.380000114440918,16.829999923706055,59.459999084472656,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.20000076293945,30.399999618530273,29.20000076293945,141.6999969482422,135.80000305175778,37.0,59.0,275.70001220703125,275.0,275.5,270.39999389648443,255.0,230.1000061035156,67.09999847412111,21.700000762939453,22.70000076293945
6794,0,None,9.5,4.380000114440918,16.819999694824222,59.47999954223633,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.20000076293945,30.79999923706055,29.20000076293945,141.6999969482422,135.69999694824222,37.0,59.0,276.5,275.20001220703125,274.89999389648443,269.89999389648443,255.1000061035156,230.1000061035156,66.90000152587889,21.700000762939453,22.70000076293945
6795,0,None,9.510000228881836,4.389999866485597,16.860000610351562,59.459999084472656,7.130000114440918,653.4299926757812,68.26999664306639,647.989990234375,56.099998474121094,30.5,29.20000076293945,141.8000030517578,136.19999694824222,37.29999923706055,59.20000076293945,276.39999389648443,275.60000610351557,274.89999389648443,269.0,255.8999938964844,229.8999938964844,67.5,21.700000762939453,22.70000076293945
6797,0,None,9.520000457763672,4.4099998474121085,16.870000839233402,59.47999954223633,7.130000114440918,653.4299926757812,68.23999786376953,647.989990234375,55.9000015258789,30.60000038146973,29.20000076293945,141.8000030517578,136.39999389648438,37.5,59.29999923706055,276.10000610351557,276.20001220703125,274.20001220703125,269.5,254.6000061035156,230.0,67.19999694824219,21.700000762939453,22.70000076293945
6799,0,None,9.529999732971193,4.4099998474121085,16.819999694824222,59.459999084472656,7.130000114440918,653.4400024414062,68.26000213623047,647.989990234375,55.79999923706055,30.60000038146973,29.20000076293945,141.8000030517578,136.19999694824222,37.70000076293945,59.4000015258789,275.39999389648443,275.79998779296875,274.89999389648443,270.79998779296875,255.0,229.6999969482422,67.30000305175781,21.700000762939453,22.70000076293945
6801,0,None,9.520000457763672,4.4099998474121085,16.850000381469727,59.47999954223633,7.130000114440918,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.399999618530273,29.20000076293945,141.8000030517578,136.39999389648438,37.599998474121094,59.4000015258789,276.29998779296875,275.29998779296875,274.5,269.79998779296875,254.8999938964844,230.1999969482422,67.40000152587889,21.700000762939453,22.70000076293945
6803,0,None,9.539999961853027,4.420000076293945,16.799999237060547,59.47999954223633,7.130000114440918,653.4400024414062,68.23999786376953,647.989990234375,55.70000076293945,30.60000038146973,29.20000076293945,141.8000030517578,136.5,37.900001525878906,59.5,275.60000610351557,275.20001220703125,275.0,271.5,254.8999938964844,230.3000030517578,67.0,21.700000762939453,22.79999923706055
6805,0,None,9.520000457763672,4.400000095367432,16.809999465942386,59.47999954223633,7.130000114440918,653.4400024414062,68.23999786376953,647.989990234375,55.9000015258789,30.5,29.20000076293945,141.6999969482422,136.19999694824222,37.70000076293945,59.5,276.60000610351557,275.60000610351557,275.70001220703125,271.79998779296875,255.1999969482422,230.0,67.5,21.600000381469727,22.70000076293945
6807,0,None,9.510000228881836,4.389999866485597,16.799999237060547,59.459999084472656,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.0,30.5,29.20000076293945,141.8000030517578,135.60000610351562,37.5,59.29999923706055,276.60000610351557,275.10000610351557,274.5,271.70001220703125,255.0,229.6999969482422,67.30000305175781,21.600000381469727,22.70000076293945
6809,0,None,9.5,4.380000114440918,16.799999237060547,59.41999816894531,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,56.20000076293945,30.60000038146973,29.20000076293945,141.6999969482422,135.89999389648438,37.20000076293945,59.20000076293945,277.10000610351557,274.70001220703125,275.10000610351557,271.29998779296875,255.0,230.1000061035156,67.59999847412111,21.600000381469727,22.60000038146973
6811,0,None,9.5,4.380000114440918,16.819999694824222,59.43999862670898,7.130000114440918,653.4400024414062,68.23999786376953,647.989990234375,56.20000076293945,30.5,29.20000076293945,141.6999969482422,135.89999389648438,37.099998474121094,59.099998474121094,275.89999389648443,275.39999389648443,274.89999389648443,270.70001220703125,254.8999938964844,229.6000061035156,67.30000305175781,21.600000381469727,22.60000038146973
6813,0,None,9.5,4.380000114440918,16.799999237060547,59.459999084472656,7.130000114440918,653.4400024414062,68.25,647.989990234375,56.20000076293945,30.60000038146973,29.20000076293945,141.6999969482422,135.80000305175778,37.0,59.099998474121094,276.29998779296875,275.0,275.29998779296875,270.29998779296875,254.6000061035156,229.6999969482422,66.5,21.600000381469727,22.60000038146973
6814,0,None,9.5,4.389999866485597,16.860000610351562,59.43999862670898,7.119999885559082,653.4299926757812,68.26999664306639,647.989990234375,56.20000076293945,30.5,29.20000076293945,141.8000030517578,136.10000610351562,37.099998474121094,59.099998474121094,276.0,274.79998779296875,274.89999389648443,269.39999389648443,255.1000061035156,230.1000061035156,66.69999694824219,21.600000381469727,22.60000038146973
6818,0,None,9.520000457763672,4.4099998474121085,16.860000610351562,59.41999816894531,7.119999885559082,653.4400024414062,68.23000335693361,647.989990234375,55.9000015258789,30.70000076293945,29.20000076293945,141.8000030517578,136.19999694824222,37.400001525878906,59.29999923706055,275.79998779296875,275.29998779296875,274.70001220703125,269.20001220703125,254.8999938964844,230.0,67.19999694824219,21.600000381469727,22.60000038146973
6820,0,None,9.520000457763672,4.400000095367432,16.860000610351562,59.459999084472656,7.119999885559082,653.4299926757812,68.23999786376953,647.989990234375,55.9000015258789,30.70000076293945,29.20000076293945,141.8000030517578,136.39999389648438,37.5,59.29999923706055,276.39999389648443,275.29998779296875,274.89999389648443,269.70001220703125,255.3999938964844,229.6999969482422,66.69999694824219,21.600000381469727,22.70000076293945
6822,0,None,9.529999732971193,4.420000076293945,16.84000015258789,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.79999923706055,30.5,29.20000076293945,141.8000030517578,136.19999694824222,37.70000076293945,59.4000015258789,275.89999389648443,275.10000610351557,274.70001220703125,270.10000610351557,255.3999938964844,230.3000030517578,66.5,21.600000381469727,22.70000076293945
6824,0,None,9.539999961853027,4.420000076293945,16.819999694824222,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.599998474121094,30.60000038146973,29.20000076293945,141.8000030517578,136.5,37.79999923706055,59.4000015258789,275.60000610351557,274.89999389648443,275.10000610351557,271.5,255.0,230.0,66.90000152587889,21.600000381469727,22.70000076293945
6825,0,None,9.520000457763672,4.4099998474121085,16.780000686645508,59.52000045776367,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,55.79999923706055,30.399999618530273,29.20000076293945,141.8000030517578,136.39999389648438,37.79999923706055,59.599998474121094,275.60000610351557,275.39999389648443,274.5,272.0,254.8999938964844,229.8999938964844,67.30000305175781,21.600000381469727,22.60000038146973
6827,0,None,9.510000228881836,4.389999866485597,16.780000686645508,59.459999084472656,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.0,30.60000038146973,29.20000076293945,141.6999969482422,135.89999389648438,37.5,59.29999923706055,276.79998779296875,274.79998779296875,275.10000610351557,272.0,255.0,230.1000061035156,67.30000305175781,21.700000762939453,22.79999923706055
6829,0,None,9.489999771118164,4.380000114440918,16.799999237060547,59.43999862670898,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,56.099998474121094,30.70000076293945,29.20000076293945,141.60000610351562,135.89999389648438,37.400001525878906,59.20000076293945,275.89999389648443,275.20001220703125,275.0,271.70001220703125,255.3999938964844,230.0,67.69999694824219,21.600000381469727,22.70000076293945
6831,0,None,9.489999771118164,4.380000114440918,16.809999465942386,59.41999816894531,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.20000076293945,30.399999618530273,29.20000076293945,141.60000610351562,135.80000305175778,37.099998474121094,59.20000076293945,276.0,275.70001220703125,274.5,271.10000610351557,254.8999938964844,230.0,67.19999694824219,21.700000762939453,22.79999923706055
6832,0,None,9.489999771118164,4.369999885559082,16.809999465942386,59.41999816894531,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.29999923706055,30.70000076293945,29.20000076293945,141.60000610351562,135.60000610351562,37.0,59.099998474121094,275.79998779296875,275.0,275.0,270.5,255.1000061035156,230.0,66.80000305175781,21.700000762939453,22.79999923706055
6835,0,None,9.520000457763672,4.400000095367432,16.84000015258789,59.43999862670898,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,56.0,30.5,29.20000076293945,141.8000030517578,136.30000305175778,37.20000076293945,59.099998474121094,277.0,275.5,275.0,269.5,254.8999938964844,230.0,67.19999694824219,21.700000762939453,22.79999923706055
6837,0,None,9.510000228881836,4.400000095367432,16.870000839233402,59.459999084472656,7.119999885559082,653.4299926757812,68.23999786376953,647.989990234375,56.0,30.5,29.20000076293945,141.8000030517578,136.19999694824222,37.29999923706055,59.20000076293945,275.79998779296875,274.39999389648443,274.70001220703125,269.5,255.0,230.0,66.90000152587889,21.600000381469727,22.70000076293945
6839,0,None,9.520000457763672,4.4099998474121085,16.870000839233402,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.5,29.20000076293945,141.8000030517578,136.10000610351562,37.5,59.20000076293945,276.5,275.5,275.5,269.70001220703125,255.1000061035156,230.1000061035156,67.30000305175781,21.600000381469727,22.70000076293945
6842,0,None,9.529999732971193,4.4099998474121085,16.84000015258789,59.459999084472656,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,55.79999923706055,30.70000076293945,29.20000076293945,141.8000030517578,136.60000610351562,37.79999923706055,59.4000015258789,276.20001220703125,275.0,274.70001220703125,270.5,254.6999969482422,230.1000061035156,66.90000152587889,21.600000381469727,22.70000076293945
6844,0,None,9.529999732971193,4.420000076293945,16.819999694824222,59.47999954223633,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,55.79999923706055,30.60000038146973,29.20000076293945,141.8000030517578,136.60000610351562,37.79999923706055,59.5,275.89999389648443,274.89999389648443,275.0,271.39999389648443,255.0,230.1999969482422,66.5,21.700000762939453,22.70000076293945
6846,0,None,9.510000228881836,4.400000095367432,16.809999465942386,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.0,30.5,29.20000076293945,141.8000030517578,136.19999694824222,37.599998474121094,59.4000015258789,276.0,275.39999389648443,275.0,271.5,255.1000061035156,229.6999969482422,67.09999847412111,21.600000381469727,22.70000076293945
6848,0,None,9.5,4.389999866485597,16.799999237060547,59.459999084472656,7.119999885559082,653.4400024414062,68.26000213623047,647.989990234375,56.099998474121094,30.70000076293945,29.20000076293945,141.8000030517578,135.80000305175778,37.599998474121094,59.4000015258789,275.89999389648443,275.0,274.39999389648443,271.60000610351557,254.6000061035156,229.6999969482422,68.0,21.600000381469727,22.70000076293945
6850,0,None,9.510000228881836,4.389999866485597,16.780000686645508,59.43999862670898,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.0,30.5,29.20000076293945,141.6999969482422,135.89999389648438,37.29999923706055,59.20000076293945,276.39999389648443,274.60000610351557,275.0,271.10000610351557,254.8000030517578,230.0,67.19999694824219,21.700000762939453,22.79999923706055
6852,0,None,9.5,4.380000114440918,16.809999465942386,59.459999084472656,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.099998474121094,30.70000076293945,29.20000076293945,141.6999969482422,136.0,37.099998474121094,59.099998474121094,276.5,275.39999389648443,275.10000610351557,270.29998779296875,254.8999938964844,230.0,67.80000305175781,21.700000762939453,22.70000076293945
6854,0,None,9.5,4.380000114440918,16.84000015258789,59.47999954223633,7.119999885559082,653.4400024414062,68.25,647.989990234375,56.20000076293945,30.5,29.20000076293945,141.8000030517578,135.80000305175778,37.099998474121094,59.099998474121094,276.20001220703125,275.29998779296875,275.0,269.89999389648443,255.3000030517578,229.8000030517578,68.0,21.700000762939453,22.79999923706055
6856,0,None,9.520000457763672,4.400000095367432,16.850000381469727,59.459999084472656,7.119999885559082,653.4400024414062,68.25,647.989990234375,55.9000015258789,30.399999618530273,29.20000076293945,141.8000030517578,136.19999694824222,37.20000076293945,59.20000076293945,276.29998779296875,275.29998779296875,274.89999389648443,269.5,254.8999938964844,230.1000061035156,67.19999694824219,21.700000762939453,22.79999923706055
6858,0,None,9.520000457763672,4.400000095367432,16.84000015258789,59.47999954223633,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,55.9000015258789,30.70000076293945,29.20000076293945,141.8000030517578,136.5,37.29999923706055,59.20000076293945,275.70001220703125,275.79998779296875,274.89999389648443,269.20001220703125,255.6000061035156,230.3000030517578,67.30000305175781,21.700000762939453,22.70000076293945
6860,0,None,9.520000457763672,4.4099998474121085,16.809999465942386,59.47999954223633,7.119999885559082,653.4400024414062,68.23999786376953,647.989990234375,55.9000015258789,30.60000038146973,29.20000076293945,141.8000030517578,136.30000305175778,37.599998474121094,59.29999923706055,277.0,275.10000610351557,275.39999389648443,269.60000610351557,255.1000061035156,230.1999969482422,67.30000305175781,21.600000381469727,22.70000076293945
